code,artist,title,url,notes
9901067,Bruno Mars,It Will Rain,https://www.youtube.com/watch?v=FNnm0y25QGU,Lower Key
9901068,Bruno Mars,It Will Rain,https://www.youtube.com/watch?v=NGcrgBYCg2A,Higher Key
9901069,Bruno Mars,It Will Rain,https://www.youtube.com/watch?v=fsbSMpskbOs,Original Key
9901070,Bruno Mars,Just The Way You Are,https://www.youtube.com/watch?v=S-X6of4n6m4,Higher Key
9901071,Bruno Mars,Just The Way You Are,https://www.youtube.com/watch?v=urJERNfY2iU,Lower Key
9901072,Bruno Mars,Just The Way You Are,https://www.youtube.com/watch?v=DIC1AzEgnnw,Original Key
9901073,Bruno Mars,JUST THE WAY YOU ARE,https://www.youtube.com/watch?v=FAsN4zZfDgQ,
9901074,Bruno Mars,Locked Out Of Heaven,https://www.youtube.com/watch?v=y0WNcy_ge3c,Original Key
9901075,Bruno Mars,Marry You,https://www.youtube.com/watch?v=dcr_E0p6ZZ8,Lower Key
9901076,Bruno Mars,Marry You,https://www.youtube.com/watch?v=zjFM4b3A_ds,Higher Key
9901077,Bruno Mars,Marry You,https://www.youtube.com/watch?v=0aP9LMmmdi8,Original Key
9901078,Bruno Mars,Runaway Baby,https://www.youtube.com/watch?v=c92xTvpPjNM,Original Key
9901079,Bruno Mars,Talking To The Moon,https://www.youtube.com/watch?v=LFdo-4nv9IE,Higher Key
9901080,Bruno Mars,Talking To The Moon,https://www.youtube.com/watch?v=XzsBdme9Fe4,Lower Key
9901081,Bruno Mars,Talking To The Moon,https://www.youtube.com/watch?v=kRpyr2iuwrc,Original Key
9901082,Bruno Mars,Talking To The Moon,https://www.youtube.com/watch?v=vFAotKCcvag,Lower Key
9901083,Bruno Mars,Talking To The Moon,https://www.youtube.com/watch?v=cjzr9DDXKBg,Higher Key
9901084,Bruno Mars,Talking To The Moon,https://www.youtube.com/watch?v=Kq8zlXS2bUg,Original Key
9901085,Bruno Mars,That's What I Like,https://www.youtube.com/watch?v=uuHcrF1lwnk,Original Key
9901086,Bruno Mars,The Lazy Song,https://www.youtube.com/watch?v=I45sHC0CygM,Original Key
9901087,Bruno Mars,Too Good to Say Goodbye,https://www.youtube.com/watch?v=jSLNzODGaCw,Original Key
9901088,Bruno Mars,Treasure,https://www.youtube.com/watch?v=4PqhRrSOWwU,Original Key
9901089,Bruno Mars,Versace on the Floor,https://www.youtube.com/watch?v=ZiIyEUfa4DA,Original Key
9901090,Bruno Mars,Versace on the Floor,https://www.youtube.com/watch?v=krNIZbnheZE,Lower Key
9901091,Bruno Mars,Versace on the Floor,https://www.youtube.com/watch?v=ctJZB6tWiec,Higher Key
9901092,Bruno Mars,Versace on the Floor,https://www.youtube.com/watch?v=Zg0Pqqse1e0,Original Key
9901093,Bruno Mars,VERSACE ON THE FLOOR,https://www.youtube.com/watch?v=qTGbmgnLpEI,
9901094,Bruno Mars,When I Was Your Man,https://www.youtube.com/watch?v=4ovt9gJbbGU,Lower Key
9901095,Bruno Mars,When I Was Your Man,https://www.youtube.com/watch?v=_SgWvsNaxAQ,Higher Key
9901096,Bruno Mars,When I Was Your Man,https://www.youtube.com/watch?v=Hjx9TJQlBsM,Original Key
9901097,"Bruno Mars, Adele",Locked Out Of Heaven X Easy On Me,https://www.youtube.com/watch?v=pJH2aYnCrl8,
9901098,"Bruno Mars, Anderson .Paak, Silk Sonic",Smokin Out The Window,https://www.youtube.com/watch?v=dGIt9zxFRkU,
9901099,"Bruno Mars, Silk Sonic",Leave The Door Open,https://www.youtube.com/watch?v=qyVn2gB3Vd8,Lower Key
9901100,"Bruno Mars, Silk Sonic",Leave The Door Open,https://www.youtube.com/watch?v=iSEVxNwjvF4,Higher Key
9901101,"Bruno Mars, Silk Sonic",Leave The Door Open,https://www.youtube.com/watch?v=FbVJK7Wz1hQ,Original Key
9901102,"Bruno Mars, Travie McCoy",Billionaire,https://www.youtube.com/watch?v=TWWc7YnOojU,Original Key
9901103,Bryant Barnes,I'd Rather Pretend,https://www.youtube.com/watch?v=ATJRKX2NlIk,Original Key
9901104,BTS,Life Goes On,https://www.youtube.com/watch?v=FjML7Q7BUvM,
9901105,BTS Taehyung,Someone Like You,https://www.youtube.com/watch?v=BC_kV7PzSkw,
9901106,CAKE,Never There,https://www.youtube.com/watch?v=hzy6Q9yTEKg,UVR
9901107,CAKE,"Short Skirt, Long Jacket",https://www.youtube.com/watch?v=w1FjcJ3O-fQ,
9901108,Callalily,MAGBALIK,https://www.youtube.com/watch?v=klVS6D5WYaE,
9901109,Calum Scott,You Are The Reason,https://www.youtube.com/watch?v=RDAogerghGo,Lower Key
9901110,Calum Scott,You Are The Reason,https://www.youtube.com/watch?v=cUOtNIFmdow,Higher Key
9901111,Calum Scott,You Are The Reason,https://www.youtube.com/watch?v=a7Jn3ZVcBIU,Original Key
9901112,Calum Scott,YOU ARE THE REASON,https://www.youtube.com/watch?v=pqzBVi5KTMQ,
9901113,Camila Cabello Ft. Young Thug,Havana,https://www.youtube.com/watch?v=ALR20gkObcQ,Lower Key
9901114,Camila Cabello Ft. Young Thug,Havana,https://www.youtube.com/watch?v=HZE0fztE3sA,Higher Key
9901115,Camila Cabello Ft. Young Thug,Havana,https://www.youtube.com/watch?v=0Drt7CIaoUg,Original Key
9901116,Carly Rae Jepsen,Call Me Maybe,https://www.youtube.com/watch?v=MyUGXEL5TOI,Original Key
9901117,Carol Banawa,IINGATAN KA,https://www.youtube.com/watch?v=0shycGgUeWY,
9901118,CARPENTERS,CLOSE TO YOU,https://www.youtube.com/watch?v=G1sylvskjX8,
9901119,Carpenters,I NEED TO BE IN LOVE,https://www.youtube.com/watch?v=0Qhyig4fMMk,
9901120,Carpenters,I WON'T LAST A DAY WITHOUT YOU,https://www.youtube.com/watch?v=Y9ZjM1t-EH8,
9901121,Carpenters,TOP OF THE WORLD,https://www.youtube.com/watch?v=UYvoBdvagy8,
9901122,Carpenters,YOU,https://www.youtube.com/watch?v=pVrWRg3VpFs,
9901123,Celine Dion,All By Myself,https://www.youtube.com/watch?v=9MCY3034V2c,
9901124,Celine Dion,I LOVE YOU,https://www.youtube.com/watch?v=IWhEJ8u299Q,
9901125,Celine Dion,I LOVE YOU GOODBYE,https://www.youtube.com/watch?v=f_yDIIAtMu4,
9901126,Celine Dion,IMMORTALITY,https://www.youtube.com/watch?v=G_pbbMEmrBo,
9901127,Celine Dion,MY HEART WILL GO ON,https://www.youtube.com/watch?v=CKnjA8lW1Pc,
9901128,Celine Dion,The Power Of Love,https://www.youtube.com/watch?v=AJ8MpY7L6TE,Original Key
9901129,Chappell Roan,HOT TO GO!,https://www.youtube.com/watch?v=PlWwdA-cnQQ,Original Key
9901130,Charli xcx,360,https://www.youtube.com/watch?v=-ZrEBhzBEtk,Original Key
9901131,Charlie Puth,Attention,https://www.youtube.com/watch?v=eqe8AN1laYc,Original Key
9901132,Charlie Puth,LEFT AND RIGHT, Agaw Music Karaoke & Lyrics,
9901133,Charlie Puth,Light Switch,https://www.youtube.com/watch?v=N6shDfku-sc,Original Key
9901134,Charlie Puth,One Call Away,https://www.youtube.com/watch?v=zu8OZb2XRV8,Original Key
9901135,Charlie Puth,That's Hilarious,https://www.youtube.com/watch?v=wI-pbFCgOEc,Original Key
9901136,Charlie Puth ft Jung Kook of BTS,Left And Right,https://www.youtube.com/watch?v=EFu1EqHONq8,Original Key
9901137,"Charlie Puth, Selena Gomez",We Don't Talk Anymore,https://www.youtube.com/watch?v=m72kKdsHR_M,
9901138,"Charlie Puth, Selena Gomez",We Don't Talk Anymore,https://www.youtube.com/watch?v=3R7edmJ_ulo,Original Key
9901139,Cher and Peter Cetera,AFTER ALL,https://www.youtube.com/watch?v=WVyoVM9uTZA,
9901140,Chevelle,Closure,https://www.youtube.com/watch?v=S53Qrx-Qb9Y,UVR
9901141,Chevelle,Comfortable Liar,https://www.youtube.com/watch?v=HchTq_pBAFY,UVR
9901142,Chevelle,Face To The Floor,https://www.youtube.com/watch?v=2SspM5k5bbg,
9901143,Chevelle,Get Some,https://www.youtube.com/watch?v=oRi1U9O2REA,UVR
9901144,Chevelle,Jars,https://www.youtube.com/watch?v=D9I0KoS3ZR8,UVR
9901145,Chevelle,Saturdays,https://www.youtube.com/watch?v=4dd5VUQBAdw,UVR
9901146,Chevelle,Sleep Apnea,https://www.youtube.com/watch?v=GDOOH4ucQyI,UVR
9901147,Chicago,HARD TO SAY I'M SORRY,https://www.youtube.com/watch?v=yxh3g_ByTpU,
9901148,Chicago,If You Leave Me Now,https://www.youtube.com/watch?v=2-cWmneiu_E,
9901149,Chicago,IF YOU LEAVE ME NOW,https://www.youtube.com/watch?v=FD23okDOacc,
9901150,Chino Romero,MALING AKALA,https://www.youtube.com/watch?v=-U3E8E3jIsA,
9901151,Chocolate Factory,KUNG IKA'Y AKIN,https://www.youtube.com/watch?v=plNxmtT-D2o,
9901152,Chris Brown,Under The Influence,https://www.youtube.com/watch?v=u9Z_QxSGuMI,Original Key
9901153,Chris Norman,NO ARMS CAN EVER HOLD YOU,https://www.youtube.com/watch?v=j8hFKQPYPMw,
9901154,Chris Rea,Driving Home For Christmas,https://www.youtube.com/watch?v=jVmTyuCSZjA,Original Key
9901155,Chris Walker,HOW DO YOU HEAL A BROKEN HEART,https://www.youtube.com/watch?v=3JOk8NrWd2o,
9901156,Christina Perri,A Thousand Years,https://www.youtube.com/watch?v=3gZAmEA_Fa4,Original Key
9901157,Christina Perri,A Thousand Years,https://www.youtube.com/watch?v=ab1WKBAcLAU,Lower Key
9901158,Christina Perri,A Thousand Years,https://www.youtube.com/watch?v=PyBo51Ri9oM,Higher Key
9901159,Christina Perri Acoustic Piano,A Thousand Years,https://www.youtube.com/watch?v=91CGRcu7Qqo,"Lower Key, Piano, Acoustic"
9901160,Christina Perri Acoustic Piano,A Thousand Years,https://www.youtube.com/watch?v=DqV6Cgz3DOA,"Piano, Acoustic"
9901161,Christmas Carols,Jingle Bells,https://www.youtube.com/watch?v=3Thn5eXWrh8,Original Key
9901162,Christmas Song,Jingle Bells,https://www.youtube.com/watch?v=BkXcKqt-WiU,
9901163,Christmas Songs,Deck the Halls,https://www.youtube.com/watch?v=QZi1pbd0fws,Original Key
9901164,Christmas Songs,Rudolph the Red Nosed Reindeer,https://www.youtube.com/watch?v=e7OLxP5StRc,Original Key
9901165,Christmas Songs,Santa Claus Is Coming To Town,https://www.youtube.com/watch?v=8_J59CafsQA,Original Key
9901166,Christmas Songs,Twelve Days of Christmas,https://www.youtube.com/watch?v=crVrYQY6f6k,Original Key
9901167,Christopher Cross,BEST THAT YOU CAN DO,https://www.youtube.com/watch?v=t3BQlZpr4Lo,
9901168,City And Colour,Fragile Bird,https://www.youtube.com/watch?v=Ydm0JO2DTJk,
9901169,City And Colour,Northern Wind,https://www.youtube.com/watch?v=1-rxaD-U6yQ,UVR
9901170,City And Colour,The Death Of Me,https://www.youtube.com/watch?v=_6IkRkZxP4Q,UVR
9901171,CKay,Love Nwantiti (ah ah ah) Remix,https://www.youtube.com/watch?v=8fqJn8yziF4,Original Key
9901172,Claire Marlo,TILL THEY TAKE MY HEART AWAY,https://www.youtube.com/watch?v=mKNkhLPC7L0,
9901173,"Clairo, Rejjie Snow",Hello?,https://www.youtube.com/watch?v=0loILNunvgo,Original Key
9901174,Cliff Richard,OCEAN DEEP,https://www.youtube.com/watch?v=EWUOrNZVqS4,
9901175,Coke Duck,LABUBU,https://www.youtube.com/watch?v=9BMCUfmcYD4,Original Key
9901176,Coldplay,A Message,https://www.youtube.com/watch?v=Af5DyISJN3Y,
9901177,Coldplay,Birds,https://www.youtube.com/watch?v=FxEXTr7wb70,
9901178,Coldplay,Charlie Brown,https://www.youtube.com/watch?v=NEC1VuKyPac,
9901179,Coldplay,Clocks,https://www.youtube.com/watch?v=rfmp5R80fIk,
9901180,Coldplay,Clocks,https://www.youtube.com/watch?v=kvSQILH-T-k,"Lower Key, Piano"
9901181,Coldplay,Clocks,https://www.youtube.com/watch?v=Izn3jbGm7E0,"Higher Key, Piano"
9901182,Coldplay,Clocks,https://www.youtube.com/watch?v=LsZbyFySsnU,"Original Key, Piano"
9901183,Coldplay,Clocks,https://www.youtube.com/watch?v=C4D6C6jfmzU,Lower Key
9901184,Coldplay,Clocks,https://www.youtube.com/watch?v=GGo-ZXrOH84,Higher Key
9901185,Coldplay,Clocks,https://www.youtube.com/watch?v=7hxBl1fsJe0,Original Key
9901186,Coldplay,Daddy,https://www.youtube.com/watch?v=EtKT5FEFDMw,
9901187,Coldplay,Everything's Not Lost,https://www.youtube.com/watch?v=cH-g67ZKCqA,
9901188,Coldplay,Fix You,https://www.youtube.com/watch?v=B86z2Jfm_wA,
9901189,Coldplay,Fix You,https://www.youtube.com/watch?v=pYCRafarfVk,Lower Key
9901190,Coldplay,Fix You,https://www.youtube.com/watch?v=NQhRT1lYZd0,Higher Key
9901191,Coldplay,Fix You,https://www.youtube.com/watch?v=8lPeTd8xBIA,Original Key
9901192,Coldplay,FIX YOU,https://www.youtube.com/watch?v=aty2Zl5he2A,
9901193,Coldplay,God Put A Smile Upon Your Face,https://www.youtube.com/watch?v=OBoBlToJCnU,
9901194,Coldplay,High Speed,https://www.youtube.com/watch?v=SKwZaG3Xxlg,
9901195,Coldplay,Higher Power,https://www.youtube.com/watch?v=elZeV9M7byU,UVR
9901196,Coldplay,Humankind,https://www.youtube.com/watch?v=QR3xNj3Cs4U,UVR
9901197,Coldplay,Hymn For The Weekend,https://www.youtube.com/watch?v=R2sxMVRgybI,Original Key
9901198,Coldplay,In My Place,https://www.youtube.com/watch?v=E6I-UM9SuHE,
9901199,Coldplay,Lost!,https://www.youtube.com/watch?v=_gGnAqQag7I,
9901200,Coldplay,Lovers In Japan,https://www.youtube.com/watch?v=TvMphK8hSJA,
9901201,Coldplay,Low,https://www.youtube.com/watch?v=RM4pT9q_CSg,
9901202,Coldplay,Magic,https://www.youtube.com/watch?v=UhFJ2qtlYPs,UVR
9901203,Coldplay,Orphans,https://www.youtube.com/watch?v=n53LALZbG7I,
9901204,Coldplay,Paradise,https://www.youtube.com/watch?v=4L7GtW39ZUU,Original Key
9901205,Coldplay,Politik,https://www.youtube.com/watch?v=kNqkkQraFpo,
9901206,Coldplay,Shiver,https://www.youtube.com/watch?v=-odQCsN2Wfo,
9901207,Coldplay,Speed Of Sound,https://www.youtube.com/watch?v=wjlTiGyV9gY,
9901208,Coldplay,Square One,https://www.youtube.com/watch?v=nCi3pinl50c,
9901209,Coldplay,Such A Rush,https://www.youtube.com/watch?v=kesMatI_g78,UVR
9901210,Coldplay,Swallowed In The Sea,https://www.youtube.com/watch?v=GoM-n3UozeI,
9901211,Coldplay,Talk,https://www.youtube.com/watch?v=wZAH9TF6loI,
9901212,Coldplay,The Hardest Part,https://www.youtube.com/watch?v=L0Bzi1wIgZQ,
9901213,Coldplay,The Scientist,https://www.youtube.com/watch?v=inhK1WbEbpg,
9901214,Coldplay,THE SCIENTIST,https://www.youtube.com/watch?v=-TWflZWV6C8,
9901215,Coldplay,Trouble,https://www.youtube.com/watch?v=wgbHSSIVy-c,
9901216,Coldplay,Viva La Vida,https://www.youtube.com/watch?v=_mE0Mx0LL-0,
9901217,Coldplay,Viva La Vida,https://www.youtube.com/watch?v=j4VeOzL3cLs,Lower Key
9901218,Coldplay,Viva La Vida,https://www.youtube.com/watch?v=FumpI5BC304,Higher Key
9901219,Coldplay,Viva La Vida,https://www.youtube.com/watch?v=FSll_OC0L64,Original Key
9901220,Coldplay,White Shadows,https://www.youtube.com/watch?v=_6-_gZu6kkI,
9901221,Coldplay,YELLOW,https://www.youtube.com/watch?v=1x1d8WqHU_s,
9901222,"Coldplay, Selena Gomez",Let Somebody Go,https://www.youtube.com/watch?v=CaJW5nDZ7Ek,Original Key
9901223,Connie Francis,Pretty Little Baby,https://www.youtube.com/watch?v=SLC0wYDsaWs,Original Key
9901224,Connie Francis,PRETTY LITTLE BABY,https://www.youtube.com/watch?v=1zSnJqIndus,
9901225,Crash Test Dummies,Afternoons & Coffeespoons,https://www.youtube.com/watch?v=Wqdhlpq4Rww,UVR
9901226,Crash Test Dummies,Mmm Mmm Mmm Mmm,https://www.youtube.com/watch?v=KCjwkS0krdE,UVR
9901227,CRAZY MUSIC CHANNEL,CHICKEN BANANA,https://www.youtube.com/watch?v=eaIhNF4LS60,Original Key
9901228,Creedence Clearwater Revival,HAVE YOU EVER SEEN THE RAIN,https://www.youtube.com/watch?v=hdOxkP_E76k,
9901229,Creedence Clearwater Revival,PROUD MARY,https://www.youtube.com/watch?v=oAlH8N5X340,
9901230,Cueshé,STAY,https://www.youtube.com/watch?v=Xn2tA_ODfao,
9901231,Cueshé,ULAN,https://www.youtube.com/watch?v=IpIZD3ak-Pw,
9901232,Céline Dion,ALL BY MYSELF,https://www.youtube.com/watch?v=RWvoLDBu2wA,
9901233,Céline Dion,Because You Loved Me,https://www.youtube.com/watch?v=bv6RHMO7FEQ,Original Key
9901234,Céline Dion,My Heart Will Go On,https://www.youtube.com/watch?v=BuD28_Jo8Fw,Original Key
9901235,Céline Dion,My Heart Will Go On,https://www.youtube.com/watch?v=Mw3jQFmn9zg,
9901236,Céline Dion,My Heart Will Go On,https://www.youtube.com/watch?v=RzNV8gmnB28,Lower Key
9901237,Céline Dion,My Heart Will Go On,https://www.youtube.com/watch?v=ePX0d9dpwFI,Higher Key
9901238,Céline Dion,My Heart Will Go On,https://www.youtube.com/watch?v=kXTkjMdgf7Q,Original Key
9901239,Céline Dion,My Heart Will Go On,https://www.youtube.com/watch?v=QtD0YcIeHZk,Lower Key
9901240,Céline Dion Piano,My Heart Will Go On,https://www.youtube.com/watch?v=Zfs-HIUNKMc,"Higher Key, Piano"
9901241,Céline Dion Piano,My Heart Will Go On,https://www.youtube.com/watch?v=lrUEMxE9Dz8,"Original Key, Piano"
9901242,d4vd,Here With Me,https://www.youtube.com/watch?v=2zCUtaCfvrQ,Original Key
9901243,Dan Byrd,BOULEVARD,https://www.youtube.com/watch?v=wUYZ9RWe5iY,
9901244,Dan Hill,SOMETIMES WHEN WE TOUCH,https://www.youtube.com/watch?v=BZQ9HXKxhRE,
9901245,Dan Seals,ONE FRIEND,https://www.youtube.com/watch?v=gRgHXAyUiXI,
9901246,Daniel Boone,BEAUTIFUL SUNDAY,https://www.youtube.com/watch?v=wIrSujzOngs,
9901247,"Daniel Caesar, H.E.R",Best Part,https://www.youtube.com/watch?v=SIhGkN02LAE,Original Key
9901248,Daughtry,Crawling Back To You,https://www.youtube.com/watch?v=nAEqpXiyUxs,
9901249,Daughtry,No Surprise,https://www.youtube.com/watch?v=cqOy7ibm5vg,
9901250,David Bowie,Aladdin Sane,https://www.youtube.com/watch?v=8QcVSLdni6w,UVR
9901251,David Bowie,Andy Warhol,https://www.youtube.com/watch?v=ANC42IrkI88,UVR
9901252,David Bowie,Blackstar,https://www.youtube.com/watch?v=OZydS459eE4,
9901253,David Bowie,Cat People,https://www.youtube.com/watch?v=5xqXkWIv4_g,
9901254,David Bowie,Fame,https://www.youtube.com/watch?v=jLpkBq_hXsU,
9901255,David Bowie,Fashion,https://www.youtube.com/watch?v=jVo9_MU6bvY,
9901256,David Bowie,Golden Years,https://www.youtube.com/watch?v=Jjl5kKsk6IE,
9901257,David Bowie,Lady Stardust,https://www.youtube.com/watch?v=bXms8rD1ZZQ,UVR
9901258,David Bowie,Space Oddity,https://www.youtube.com/watch?v=ORkYhw98N5E,
9901259,David Bowie,Starman,https://www.youtube.com/watch?v=WwFd6nrKthk,
9901260,David Bowie,Stay,https://www.youtube.com/watch?v=GFEaFvM0oBM,UVR
9901261,David Bowie,The Man Who Sold The World,https://www.youtube.com/watch?v=r96nmdXmkNg,UVR
9901262,David Bowie,The Man Who Sold The World (Live 1996),https://www.youtube.com/watch?v=EtRb5O239Hw,UVR
9901263,David Bowie,Thursday's Child,https://www.youtube.com/watch?v=n63Z2BMa95M,
9901264,David Bowie,Ziggy Stardust,https://www.youtube.com/watch?v=l_Jj-Drhn4k,
9901265,David Gates,GOODBYE GIRL,https://www.youtube.com/watch?v=1D6HDpGekmg,
9901266,David Pomeranz,BORN FOR YOU,https://www.youtube.com/watch?v=f-TvX1fCpnQ,
9901267,David Pomeranz,BORN FOR YOU,https://www.youtube.com/watch?v=BiBrcAiSp9c,
9901268,David Pomeranz,GOT TO BELIEVE IN MAGIC,https://www.youtube.com/watch?v=nSSjhUbCJPw,
9901269,David Pomeranz,GOT TO BELIEVE IN MAGIC,https://www.youtube.com/watch?v=KGN_EXu0Gk0,
9901270,David Pomeranz,ON THIS DAY,https://www.youtube.com/watch?v=_VnbxtRgy84,
9901271,David Slater,EXCHANGE OF HEARTS,https://www.youtube.com/watch?v=6Mqxo94fHHY,
9901272,Death,Crystal Mountain,https://www.youtube.com/watch?v=T-pFrKt1AWU,UVR
9901273,Death,Spirit Crusher,https://www.youtube.com/watch?v=19J_0w7Oyog,UVR
9901274,Death,Symbolic,https://www.youtube.com/watch?v=RwaXDOD_hRY,UVR
9901275,Death,The Philosopher,https://www.youtube.com/watch?v=rdYdzZUQzfw,UVR
9901276,Death,Zombie Ritual,https://www.youtube.com/watch?v=t6s690Fc9Xg,UVR
9901277,Debbie Gibson,LOST IN YOUR EYES,https://www.youtube.com/watch?v=40Ya0bT1k0Y,
9901278,Deep Purple,SOLDIER OF FORTUNE,https://www.youtube.com/watch?v=9ryMxxMZ1o8,
9901279,Deftones,Change In The House Of Flies,https://www.youtube.com/watch?v=Vm0akhYCMsA,
9901280,Deftones,Diamond Eyes,https://www.youtube.com/watch?v=SLrL4Zg7nPs,
9901281,Deftones,Good Morning Beautiful,https://www.youtube.com/watch?v=7t3Z-16Am1E,UVR
9901282,Deftones,Knife Prty,https://www.youtube.com/watch?v=hAGxfCQE4TE,
9901283,Deftones,Phantom Bride,https://www.youtube.com/watch?v=zsgfoN599yI,UVR
9901284,Deftones,"Please, Please, Please, Let Me Get What I Want",https://www.youtube.com/watch?v=cG3BoUXu1y4,UVR
9901285,Deftones,Risk,https://www.youtube.com/watch?v=pjsF7by18YI,
9901286,Deftones,You've Seen The Butcher,https://www.youtube.com/watch?v=qFpaXEf38zI,UVR
9901287,Dennis Deyoung,DESRT MOON,https://www.youtube.com/watch?v=XV6hCU2SMxE,
9901288,Depeche Mode,Barrel Of A Gun,https://www.youtube.com/watch?v=maPdz7w1NpE,UVR
9901289,Depeche Mode,Everything Counts,https://www.youtube.com/watch?v=7sbj119ylIc,UVR
9901290,Depeche Mode,Halo,https://www.youtube.com/watch?v=gTODh1_dWHY,UVR
9901291,Depeche Mode,Heaven,https://www.youtube.com/watch?v=BbcizVfSV5Y,UVR
9901292,Depeche Mode,Home,https://www.youtube.com/watch?v=MBPc9wc1L-E,UVR
9901293,Depeche Mode,I Feel Loved,https://www.youtube.com/watch?v=AaJ_9FdzBwU,
9901294,Depeche Mode,In Your Room,https://www.youtube.com/watch?v=NGOnYSJFLIA,UVR
9901295,Depeche Mode,John The Revelator,https://www.youtube.com/watch?v=6EtZDDPdnRk,
9901296,Depeche Mode,Lie To Me,https://www.youtube.com/watch?v=eka4weJ6ypI,UVR
9901297,Depeche Mode,Master And Servant,https://www.youtube.com/watch?v=jMEM-K9fnjs,UVR
9901298,Depeche Mode,Nothing,https://www.youtube.com/watch?v=1miQRsTy2bo,UVR
9901299,Depeche Mode,Only When I Lose Myself,https://www.youtube.com/watch?v=w26zTrtQqoc,UVR
9901300,Depeche Mode,People Are People,https://www.youtube.com/watch?v=wco8rmIe4wY,UVR
9901301,Depeche Mode,Shake The Disease,https://www.youtube.com/watch?v=blu9ywRiZeo,UVR
9901302,Depeche Mode,Should Be Higher,https://www.youtube.com/watch?v=mghtZjHQgJ4,UVR
9901303,Depeche Mode,Sister Of Night,https://www.youtube.com/watch?v=qYLbeQdKY_I,UVR
9901304,Depeche Mode,Stories Of Old,https://www.youtube.com/watch?v=SyFqsKYiAOk,UVR
9901305,Depeche Mode,Stripped,https://www.youtube.com/watch?v=CrJi4P7cSe0,UVR
9901306,Depeche Mode,Useless,https://www.youtube.com/watch?v=sph3jPAGH0o,UVR
9901307,Depeche Mode,Waiting For The Night,https://www.youtube.com/watch?v=74f8q7vTvo8,
9901308,Destiny's Child,BROWN EYES,https://www.youtube.com/watch?v=qKRfLCytKe0,
9901309,Diana Ross & Lionel Richie,Endless Love,https://www.youtube.com/watch?v=4Rh1zw9qy-o,Original Key
9901310,"Diba't Ikaw, Bakit Pa & Baliw Na Puso",JESSA ZARAGOZA MEDLEY,https://www.youtube.com/watch?v=RiF6QHuPBN4,
9901311,Dilaw,ORASA,https://www.youtube.com/watch?v=BKz08A5-y_0,
9901312,Dilaw,UHAW,https://www.youtube.com/watch?v=kSiiyuc5yg0,
9901313,Dingdong Avanzado,BASTA'T KASAMA KITA,https://www.youtube.com/watch?v=lt7wiCLjqB8,
9901314,Dionne Warwick,I'LL NEVER LOVE THIS WAY AGAIN,https://www.youtube.com/watch?v=eI24ZWyoSZQ,
9901315,Dionne Warwick,THAT'S WHAT FRIENDS ARE FOR,https://www.youtube.com/watch?v=imU5eMwjhbo,
9901316,Dionne Warwick,THAT'S WHAT FRIENDS ARE FOR,https://www.youtube.com/watch?v=psCd78p3y8g,
9901317,Dire Straits,SULTANS OF SWING,https://www.youtube.com/watch?v=mMu4vvrSugE,
9901318,Disturbed,Asylum,https://www.youtube.com/watch?v=a0GMytWbx3Y,
9901319,Disturbed,Inside The Fire,https://www.youtube.com/watch?v=h-WfphqxpZM,
9901320,Disturbed,The Sound Of Silence,https://www.youtube.com/watch?v=wjUyurHj9CM,
9901321,Doechii,Anxiety,https://www.youtube.com/watch?v=2n6K8fv4-Rc,Original Key
9901322,Doja Cat,Get into It (Yuh),https://www.youtube.com/watch?v=8BI0hm8BG18,Original Key
9901323,Doja Cat,Need To Know,https://www.youtube.com/watch?v=YXwk23_A8vg,Original Key
9901324,Doja Cat,Woman,https://www.youtube.com/watch?v=0XoO_EnwMj4,Original Key
9901325,Doja Cat ft SZA,Kiss Me More,https://www.youtube.com/watch?v=26OYfancLhs,Original Key
9901326,"Doja Cat, The Weeknd",You Right,https://www.youtube.com/watch?v=XsvQlIeaoyc,Original Key
9901327,Dolly Parton & Kenny Rogers,ISLANDS IN THE STREAM,https://www.youtube.com/watch?v=K6H4zr0A9ys,
9901328,Don Henley and Patty Smyth,SOMETIMES LOVE JUST AIN'T ENOUGH,https://www.youtube.com/watch?v=vCCcIoa5XgI,
9901329,Don Moen,GIVE THANKS,https://www.youtube.com/watch?v=G9WB0PrvLXU,
9901330,Dr. Hook & the Medicine Show,SHARING THE NIGHT TOGETHER,https://www.youtube.com/watch?v=8kgqA-PqsEg,
9901331,Dream Theater,About To Crash,https://www.youtube.com/watch?v=hSuxy98r9EM,UVR
9901332,Dream Theater,Anna Lee,https://www.youtube.com/watch?v=FcZdnmycXVg,
9901333,Dream Theater,As I Am,https://www.youtube.com/watch?v=TUQHG7D1FVk,UVR
9901334,Dream Theater,Barstool Warrior,https://www.youtube.com/watch?v=wkVRG1_NeGM,
9901335,Dream Theater,Beyond This Life,https://www.youtube.com/watch?v=Bali7IXm0Hg,
9901336,Dream Theater,Endless Sacrifice,https://www.youtube.com/watch?v=1q7Oldpc-FY,UVR
9901337,Dream Theater,Finally Free,https://www.youtube.com/watch?v=wPsfsXxnUOU,
9901338,Dream Theater,Forsaken,https://www.youtube.com/watch?v=FCeIwarRMdw,UVR
9901339,Dream Theater,Home,https://www.youtube.com/watch?v=tUhDlyOwTXE,
9901340,Dream Theater,Honor Thy Father,https://www.youtube.com/watch?v=PgqAxpG_TCc,UVR
9901341,Dream Theater,I Walk Beside You,https://www.youtube.com/watch?v=N44Q2hDrqw0,
